time,A_x,A_y,A_z,B_x,B_y,B_z,C_x,C_y,C_z,D_x,D_y,D_z,E_x,E_y,E_z,F_x,F_y,F_z,G_x,G_y,G_z,H_x,H_y,H_z,I_x,I_y,I_z
167.4,7.6160038,-16.871918,17.725138,0.93359306,23.210778,23.097415,-27.018294,-10.573679,34.982891,-2.0042377,-22.623165,26.218842,-0.94132378,6.2359527,27.764574,2.1647198,2.7993797,16.834331,7.3571623,3.3422341,30.436773,5.4411663,-0.26081652,31.241455,5.0175334,-7.549223,36.394033
167.6,-1.2066147,-11.047063,37.550983,2.1652915,6.730174,33.98948,-6.4096992,2.1085873,29.838885,-3.1307274,-5.5318604,32.360046,-2.4447922,7.6166618,19.142869,8.6721989,11.238549,14.891868,4.3183576,5.0979326,20.508557,0.89790923,-0.33945377,18.040928,0.26897895,-2.0390451,20.703747
167.8,-0.99591677,-0.61593771,21.771619,1.537904,1.8227208,19.460048,-9.2252035,5.2358897,21.88057,-0.40961258,-0.30018996,18.68383,-5.6897412,17.951076,26.119847,12.659301,9.9505515,38.829815,9.6361322,13.739179,22.360746,3.4037601,-1.5014388,10.893121,0.4351199,-6.750689,13.294706
168,-2.195436,0.18130203,12.874714,5.7233026,6.4259084,13.252337,-14.046093,8.5868268,29.248823,-1.0494296,-0.2917023,10.984371,-1.0591765,8.5384137,31.930155,1.860551,0.16386239,24.408707,10.187034,5.4565596,33.996689,18.117387,-8.0199037,15.174594,1.029145,-23.277526,26.224327
168.2,-11.822911,0.79209998,10.446153,15.978589,16.682466,31.971242,-6.9266827,5.0017937,28.925365,-6.4966222,-1.8786594,7.2974052,-1.3954589,4.9716889,20.607249,0.71839455,-0.51846336,14.294609,3.7213643,3.0786183,22.680671,8.5123212,-6.2194895,38.9152,-1.5095,-5.9677945,32.373748
168.4,-18.82845,6.9802142,40.85478,3.7720066,2.2231778,29.567348,-7.8635456,4.6472117,21.663701,-27.128897,-6.1334806,30.770534,-4.7538851,13.815845,18.863175,3.6669379,-2.7118802,8.8071157,6.4722875,9.8807672,17.892643,2.0630212,-3.3948466,21.940455,-0.77385989,-1.0007372,18.628924
168.6,0.7093426,3.5112338,25.973552,1.0739221,0.19743424,17.150709,-14.48658,8.5440519,26.784129,-4.729307,3.3350934,30.730172,-2.872696,14.420665,35.77114,19.198893,-14.854193,19.343803,13.125612,12.194095,34.059009,5.677728,-9.9950018,16.740637,-3.1483016,-3.6122459,11.456583
168.8,4.4845777,6.051839,16.890688,4.5776635,0.69185946,10.533213,-7.8290183,5.7372931,30.77572,-4.2633675,6.9766195,19.998522,-0.54295911,3.706444,24.373263,1.2142775,-7.7777527,35.653685,4.4885324,1.4668076,26.899691,8.4149073,-16.761629,34.659215,-14.834593,-16.76049,19.50547
169,13.054013,15.998527,26.340499,22.620882,3.2506912,19.095812,-6.5811634,4.0131233,22.202533,-9.1266344,15.818086,26.111454,-2.3977363,6.9743077,16.091883,-3.550224,-4.5406882,20.889398,3.550324,5.0457482,17.265199,1.3973526,-3.858347,27.010634,-7.1153109,-4.2805062,35.976834
169.2,6.8142074,2.732747,32.131211,8.1484447,-1.2111741,36.089764,-13.803828,7.9073381,23.740194,-2.877834,8.5357307,31.791479,-6.5510638,20.192044,26.416507,-9.9208011,-12.08828,20.401859,10.77308,16.040746,22.350819,2.1096324,-3.8162169,16.567288,-3.3915308,-0.29227118,20.488788
169.4,2.060878,2.0430336,19.369883,3.6166091,-2.1887562,20.652167,-9.5695883,6.8631808,32.586556,-2.7132084,5.1352435,21.062145,-0.24849934,6.9807075,32.150486,-10.410904,-8.153711,35.073424,9.1306099,2.5057323,34.509387,8.3118082,-14.538035,17.209059,-11.067159,-0.67081272,15.351827
169.6,5.9143841,8.3222014,14.076636,11.039602,-6.9231708,17.024245,-5.506901,3.5593969,23.443085,-7.9177892,12.954379,20.197581,-0.50792692,2.048416,19.072104,-3.2818893,-2.6461515,23.608791,1.966423,1.3444767,20.831847,4.9002531,-11.870207,37.827528,-19.767846,0.09940293,35.295165
169.8,14.847335,15.206273,34.93602,13.652596,-10.105967,36.167546,-11.874989,6.6866021,20.951374,-5.1646286,12.712724,35.001126,-2.6522063,7.2924841,12.68465,-5.9549234,-7.3501188,16.774798,3.7459409,6.2749834,13.654975,0.34869994,-1.3440663,22.736357,-3.461922,0.74735631,27.164526
170,3.5273571,0.23403109,27.838444,2.4943753,-2.2834414,25.559205,-12.361582,8.3040356,33.337812,-1.6301971,4.0778876,23.989711,-7.1960548,22.740492,29.982653,-13.876428,-14.923881,31.080953,13.646516,18.722461,27.820766,0.39761161,-0.71265407,13.347339,-2.0963682,-0.070465967,16.069058
170.2,0.19378599,0.031307753,16.226709,3.9064491,-2.4910593,15.732211,-4.8879974,3.4739427,25.532728,-4.9349744,7.9974727,17.033538,0.62719199,4.8671599,30.581511,-4.90208,-2.5166645,29.353298,5.5945252,-1.1042531,31.553973,2.306614,-3.9228915,8.2398674,-9.5544285,-0.66561118,11.486145
170.4,0.25744757,0.37704377,9.5238345,15.393407,-9.610045,18.095,-9.115167,5.128754,19.306986,-9.7382663,17.746682,30.740859,1.147639,1.4502782,17.712098,-2.6047035,-2.9174757,17.924374,-0.066753184,-0.74217534,18.217187,12.356455,-21.472715,19.503349,-23.09649,-0.18674074,36.020131
170.6,1.6843363,2.6168616,5.7587773,8.5167262,-7.5240996,37.307203,-15.513887,9.5037986,30.87236,-1.3275249,5.5784981,29.497796,4.8479521,5.8248957,11.713489,-8.8600321,-11.334414,16.021659,-1.2926076,-2.3361102,10.84458,1.5844357,-7.6292082,35.469738,-3.2704245,1.4219056,28.040818
170.8,12.073033,18.183878,12.597784,0.65978718,-0.85000931,21.902082,-5.2315202,4.1278627,28.715437,-2.0665745,3.6429426,18.136108,16.554238,18.168343,30.161905,-12.26981,-9.7258237,37.991998,-7.3176464,-13.651941,11.234801,-0.69418477,-6.2284082,21.018313,-3.0398705,2.6880229,16.73462
171,10.210584,-0.00087227503,39.495483,0.058209125,-0.15053663,12.837456,-6.2405445,3.6057958,19.34532,-8.0033362,12.585639,16.725273,4.5610519,1.6346025,30.590514,-1.9661113,-0.63226538,24.322046,-14.070648,-4.7920599,42.065407,-1.939309,-16.041959,21.50807,-11.832247,10.452356,16.27538
171.2,3.0402255,-6.9894493,23.219872,0.27780044,-0.81108332,7.5451131,-15.931188,9.0179257,24.139724,-5.3690395,13.901653,37.675574,3.0768206,-0.52589034,17.860054,-0.9947278,-1.1988369,14.330268,1.1702183,4.0151091,23.972341,-2.5753299,-12.12053,34.431277,-9.0337908,10.706055,38.340425
171.4,5.3758492,-14.445836,23.743292,2.0923444,-6.02304,5.1193781,-7.5982488,6.0504462,33.144535,-0.32915715,2.0943617,23.96549,11.911977,-2.1142254,14.107923,-4.7958581,-6.4492887,9.7514267,5.6830433,8.8565906,17.502482,-0.8612135,-4.5967009,23.206841,-0.71020763,1.3608137,23.353017
171.6,1.6951102,-12.058651,32.354871,8.7031688,-28.064375,30.917273,-3.8964248,2.4867676,21.328017,-1.3631457,2.1989985,14.259908,18.15134,-5.5072673,37.784733,-17.071311,-19.017203,33.398142,13.24497,13.983367,32.503205,-1.2644928,-10.844896,17.5631,-0.13601618,0.13977216,13.681381
171.8,1.5570538,-6.7376301,23.914298,-1.4080925,-6.5980976,30.893117,-11.267677,6.1460486,17.620894,-7.022996,10.634784,11.92488,1.9682518,-1.6047336,26.005063,-4.5271433,0.42732436,29.500496,5.0713239,1.295321,28.241791,-2.9258081,-18.652576,33.076488,-0.81458753,0.70045137,8.0491277
172,4.8536863,-12.599734,21.427293,-3.8567611,-9.1266477,21.661021,-14.12352,9.4400727,35.4518,-7.1712192,17.066252,40.391311,0.2513401,-0.60302093,15.191439,-4.6198115,3.6895893,18.109551,3.1038366,4.1772679,17.733919,-1.2994966,-4.8698696,27.800434,-5.9063161,5.0218063,5.7662796
172.2,2.9144276,-14.493678,32.835999,-6.8896752,-15.392605,28.344342,-2.9901918,2.5283783,25.828398,1.0363625,2.63367,25.35384,1.1058069,-2.9394048,9.1153685,-14.155138,11.566196,21.320768,9.386819,14.728807,19.472781,-0.68848864,-5.4384215,17.558775,-20.18928,19.217127,36.283346
172.4,0.92480604,-6.3898857,25.715867,-4.1811522,-7.8024853,29.733294,-5.0496085,2.8015483,16.339782,3.64371,4.406232,15.73745,6.6833358,-17.838805,12.775745,-5.6699409,8.9184869,35.103249,10.88337,4.335069,36.289528,-2.0724765,-17.984812,20.291603,-1.3207067,6.0434009,29.293457
172.6,3.9237179,-10.155701,19.977468,-3.4059339,-7.6570087,21.68599,-17.251208,9.4672077,21.517162,13.000487,15.396598,21.488158,-0.080061981,-11.423383,40.478836,-1.715742,2.1205566,21.584625,1.9987267,0.77238054,22.210294,-2.6708759,-10.632936,35.791888,-0.43289411,10.210092,21.027702
172.8,4.8047611,-16.846213,30.997063,-6.6355971,-15.31113,25.354109,-7.0463792,6.2420922,35.067839,7.8167462,4.6268298,35.089566,-3.2891743,-4.0952417,22.787206,-6.0605555,4.7609362,14.328129,2.6775608,4.3860354,13.777009,-0.48562986,-2.1184956,21.762007,-0.24245069,17.215285,29.264672
173,0.33910421,-6.9065739,28.344635,-4.9484506,-9.2330891,31.743258,-1.1600412,0.93283232,20.7423,0.8915908,0.51112574,20.523487,-8.7907176,-10.048011,19.286786,-17.115072,14.863672,28.572434,11.077143,17.829014,20.196904,-0.62170966,-5.690749,13.676146,0.5638683,8.1028483,29.288748
173.2,2.7722636,-7.6119405,19.773802,-2.9387401,-6.3423945,22.582057,-3.6695372,1.9525958,12.620787,1.4612522,1.7893822,12.177772,-11.61129,-10.793791,34.5264,-1.8276019,5.3022504,31.124108,8.8351898,0.18348044,35.810527,-2.5197628,-21.884664,22.356234,-0.20691703,8.2809612,20.979427
173.4,6.2778461,-17.201758,25.95626,-5.8445118,-13.802451,22.133998,-17.405537,9.2259731,16.779262,7.9689318,10.100449,10.524904,-3.756432,-3.0345762,25.584151,-0.17363078,0.40129666,18.062535,-0.12060205,-1.388934,20.472611,-2.4837612,-7.3446182,34.484769,-0.5463869,17.288385,25.596539
173.6,0.13494232,-9.0333261,31.900807,-6.0393081,-11.74263,33.340853,-7.4476046,7.1828835,38.009043,14.190271,11.853743,41.717924,-5.4920812,-6.2203499,17.539754,-0.89123871,0.6783023,10.625518,-2.1905716,-3.823161,12.474926,-0.74412805,-0.97347342,19.754569,0.72404348,9.8928386,31.816012
173.8,1.5919494,-5.4538426,21.051944,-2.6929285,-5.4001489,24.298889,-0.6606475,2.5306085,21.5377,3.6520542,-0.65028756,25.314097,-13.672538,-14.843993,27.876605,-5.7494266,4.1855086,7.1702363,-10.422697,-17.655406,17.711459,-2.739417,-3.0518751,11.98301,-0.035515864,6.5533756,21.987171
174,5.742322,-13.865346,19.920824,-4.6402858,-11.05959,19.721532,-1.47409,7.9683199,14.37103,7.836457,-3.161798,16.991724,-5.7980209,-3.9902929,31.126545,-20.979864,18.148484,32.370442,-9.6500033,0.0077922987,37.318774,-13.441035,-14.921878,16.598038,-0.65694446,15.152613,21.492132
174.2,1.7378107,-13.87205,35.131666,-7.2335463,-15.241238,32.713497,-3.3254463,22.342956,29.669251,18.796903,-8.4946348,28.632256,-2.818368,-2.9356146,19.222588,1.2349478,5.5465025,30.220939,0.84064194,2.5120495,21.150201,-8.1769029,-5.9653001,38.040989,0.64306502,13.278422,33.956041
174.4,0.41002443,-4.2763064,24.121973,-2.9093288,-5.2606767,27.050691,0.78965012,5.1938587,30.559083,4.9011587,-4.2433539,30.777412,-8.8550539,-10.365118,16.468613,5.4157578,6.560061,19.974312,4.3187587,7.2622148,14.282878,-3.008478,-0.74694364,21.505906,0.19807603,5.4067462,24.093724
174.6,3.4972091,-8.3173961,16.879597,-3.3228693,-7.8315905,18.92656,0.014615201,0.50466678,17.763835,3.2185068,-1.5350342,18.735797,-12.257936,-10.961962,37.134893,12.164821,13.704504,26.822726,14.106698,17.565483,30.692007,-9.3560351,-1.949197,15.105586,-0.52942016,11.245969,18.694041
174.8,6.5183405,-19.451999,30.050183,-7.6074884,-17.491804,27.402972,-0.32668347,1.6922181,10.489517,11.85427,-4.6382133,15.294211,-2.3060341,-1.3964838,24.959618,7.1383799,4.9091627,31.33154,4.8397865,-0.80122928,30.046615,-21.038104,-3.59165,32.684779,0.00643915,18.003091,32.616055
175,-0.86543898,-5.8641489,29.948859,-4.0165961,-6.820665,31.159048,-2.1382482,10.545387,8.3475614,15.476423,-8.8769578,37.388854,-2.1350143,-2.4379316,14.980948,4.1859872,4.4199575,20.853776,0.43432649,0.13023009,17.473834,-4.4299568,0.060698804,28.826196,0.57154908,5.6338115,27.660023
175.2,1.2224806,-3.6221863,18.285269,-2.2196701,-4.9470008,20.110454,-1.9252152,22.116668,41.386052,1.6986306,-1.9613841,25.59614,-9.4506246,-11.309848,13.866983,10.058997,12.149461,20.883619,0.77229073,1.3849375,10.308261,-1.6674364,-0.28472541,16.967909,-0.27189523,7.015528,18.329646
175.4,5.6946669,-12.60659,15.834984,-5.9221805,-14.377674,19.549782,2.5893486,3.9989857,26.773852,1.2809084,-0.55983195,15.054379,-12.078217,-9.8260333,39.905813,10.194552,7.9710294,34.738141,4.6033854,8.9348057,7.94007,-7.2345851,-1.5606986,11.198815,-0.79912448,19.093926,24.192825
175.6,2.1764606,-16.212644,37.816046,-6.4002041,-11.944337,35.691729,6.4366297,7.2094263,18.799768,6.529138,-2.4235658,9.8575542,-2.0454079,-0.23047312,24.045893,3.4556194,2.8889719,23.516867,17.267312,15.955959,40.525215,-24.545854,-4.624421,29.981846,1.0507267,9.027762,33.265762
175.8,-0.78816934,-2.1209476,24.736349,-1.7451325,-3.1938218,23.633427,13.140677,13.69526,29.92253,23.876533,-10.2793,29.451258,-4.0023118,0.72095866,14.503449,6.4353682,7.9166761,17.244764,-0.01878682,-4.9436802,27.303392,-4.883082,0.59740256,30.711738,0.03513091,3.7758964,20.732405
176,0.63425622,-1.5773342,14.588405,-3.0406584,-7.4289685,15.910977,5.352225,4.1645655,29.57785,2.3810272,-4.6420199,31.024474,-17.461286,3.1216471,16.291442,13.586423,14.149551,32.140358,-5.3519904,-7.9762188,19.105435,-3.4373607,1.5317856,18.04352,-0.66598062,11.458306,15.942216
176.2,3.777018,-7.7242757,10.117825,-8.497519,-19.698409,28.336159,4.1812768,4.461131,19.265933,-0.34500455,-5.3336827,18.654312,-10.897098,5.0702072,38.533992,4.6346543,2.5554072,28.555065,-12.245473,-14.257237,29.58417,-12.68185,5.6896044,15.626843,0.17689235,19.089387,35.334089
176.4,7.6795198,-23.617196,34.788802,-3.4659279,-5.1211311,31.088818,11.593502,12.935851,21.472218,-1.2136872,-16.887451,19.676896,-0.87556554,1.3391702,22.290726,3.1556821,3.6262889,17.766391,-6.573362,-2.571325,29.718017,-14.2377,7.9914909,38.040358,0.67228414,3.5679638,26.87195
176.6,-3.3670411,-2.5324749,28.892005,-0.94843668,-2.0413053,18.452721,8.7664126,7.1446484,34.823015,-3.5889036,-11.631097,36.048641,-1.3432087,3.7050727,13.452024,10.374683,13.042584,18.372966,-3.9737002,-4.9431808,19.550321,-1.6758529,1.337966,24.669973,-0.12464002,3.0810066,16.103212
176.8,-5.6407175,0.62853217,17.695807,-3.2064541,-8.0803937,12.672141,2.7062409,2.4775555,22.223754,-0.76750298,-2.5931339,22.57345,-6.246839,17.185407,15.89871,10.459797,7.2195815,36.952687,-9.8128137,-14.323715,21.937253,-1.0450384,0.49106494,14.493895,-0.88428602,13.299507,13.676188
177,-18.178011,2.2524814,20.772051,-9.4567736,-21.378415,32.721782,6.4037009,7.2844613,15.865009,-0.425121,-6.5852603,14.515071,-0.74555712,11.561072,38.758145,1.7585415,0.96689788,22.763101,-10.122385,-4.7544897,34.482118,-5.4849889,2.399872,9.2426036,0.85022157,17.402526,39.314879
177.2,-9.0158531,5.7079956,35.486807,-2.7282784,-3.1352829,29.306238,14.454321,14.932681,32.337606,-1.8592896,-22.096566,24.969104,1.1699809,1.8469988,22.13028,2.4645729,3.1114279,13.81005,-3.1653781,-2.4730198,22.217159,-23.769484,10.920708,25.816435,0.88052822,1.9624849,24.983143
177.4,-2.076958,1.0115204,21.597547,-1.6819658,-0.93391764,17.052138,3.9900693,2.5838939,28.829636,-3.2483723,-6.157225,33.026303,4.0874764,4.8332386,14.021032,11.042746,14.339849,16.043709,-5.6548522,-8.9205007,16.453686,-4.3652486,4.2331531,32.530095,1.7477411,1.9929399,14.776825
177.6,-6.3224695,0.63744598,13.786923,-7.2182155,-3.9223207,11.53482,1.9298728,2.054236,17.227474,-0.30395317,-0.39779886,19.102789,14.785112,16.818091,24.292377,10.280821,5.6413785,38.679598,-13.726417,-14.217741,33.455491,-2.8357813,4.9882733,19.518403,8.2453048,9.4817405,12.175459
177.8,-22.411854,3.0263467,24.540281,-21.851652,-10.834819,32.34661,7.5435404,8.7762935,13.344529,-0.019286602,-0.28317129,11.206944,6.2008947,3.3738034,33.399234,1.794626,-0.78681902,22.175269,-4.482687,-0.57832046,27.956761,-8.2160854,14.636355,20.541014,13.781331,12.69236,40.011352
178,-4.5183388,5.2067604,33.259393,-4.304596,-0.50608406,29.659319,14.340524,13.748777,37.827384,-0.056960364,-1.7912552,6.633902,0.74503096,0.032998075,19.221633,4.341719,-3.362427,13.775566,-2.2948793,-3.0886393,16.996798,-4.7776193,11.111778,35.370844,2.5986418,0.75402502,25.485424
178.2,0.25717326,0.86478375,19.123529,-3.4159444,0.70632836,17.454132,2.4870254,0.97968149,26.374374,-0.38494702,-13.38706,7.0256379,2.137921,-0.36574599,11.379923,16.848345,-13.499935,21.428529,-7.6734454,-12.905296,15.792442,-1.4339967,3.1465022,22.68213,5.0162615,0.30125191,15.586194
178.4,1.696451,2.4691122,11.421807,-13.27125,2.7623555,14.86694,1.8201054,-0.054997663,15.458375,-5.3492939,-16.953885,44.918162,12.465803,-2.0400153,9.8420144,3.0564297,-7.6205603,35.043333,-13.125063,-7.1815717,38.468083,-4.2694012,7.5248278,15.572083,19.068277,1.0945197,19.296566
178.6,9.2574248,13.681249,12.459824,-16.135129,5.0612034,38.45465,8.5970219,-0.26457628,10.667358,-6.1995263,-2.0506074,25.669264,17.8591,-6.2099484,42.141883,-0.53326269,-1.1401994,20.059361,-1.5706053,0.69207472,23.861339,-10.184967,19.002389,30.200194,10.238134,-1.4709974,36.504552
178.8,12.359808,5.76034,41.193907,-1.786402,1.0674888,24.8815,24.460066,-2.1736946,34.276989,-12.55537,-2.8271521,21.656403,1.9358438,-3.6444498,25.499742,-2.4729349,-3.2436003,12.159939,-0.16120747,-0.13788304,13.975011,-1.6905864,5.1358677,30.10515,0.89574354,-0.28633404,21.308615
179,2.1106553,-3.1143029,23.371446,-0.16125723,0.17473076,14.553448,3.4256474,-2.2915723,28.990747,-15.068396,-2.0158541,32.127636,3.0343094,-8.7917097,17.664371,-12.094774,-15.747794,16.492123,-0.53407828,-1.0104858,8.2246598,-0.97503102,1.8773484,17.815289,0.27177925,0.0098891063,12.495984
179.2,3.9978183,-9.1693634,16.684462,-0.67988787,0.84533603,8.5611907,2.8678096,-3.9477339,17.467738,-6.9493305,-0.58460321,26.388228,5.686389,-19.073734,30.055544,-9.4385887,-4.0963973,38.148811,-3.6482963,-7.2983746,5.9894744,-4.3134749,7.4479621,12.212166,1.6088879,0.12376704,7.3806665
179.4,5.8170202,-19.252409,32.251468,-4.8081008,5.9191091,6.0452393,10.025349,-13.864795,18.56044,-10.463521,-2.2921173,20.541949,0.51568549,-6.2071684,29.786173,-2.5223622,1.58001,21.57359,-17.767236,-20.611963,37.506547,-11.146714,20.923289,32.891314,11.721075,0.94101181,6.7572238
179.6,-0.80597014,-4.9727428,28.667129,-16.548897,22.461094,35.518487,5.2980506,-11.034093,36.899922,-17.002056,-2.9342006,30.273186,1.398212,-4.5568695,18.612212,-7.2145382,5.6450317,14.928297,-0.23843006,6.0376591,28.896815,-0.83031342,4.0500938,29.308504,20.505814,-1.0728243,44.157217
179.8,1.3564625,-3.7257924,17.495115,-0.69313039,6.0129941,29.450581,0.68946719,-1.6755923,22.469747,-7.490114,-0.31273991,28.657724,5.216557,-14.903969,18.175714,-15.955101,14.750365,31.943865,5.92306,8.4073635,20.835546,0.2590534,2.5759588,17.123883,4.8416822,-3.7540285,26.358391
180,6.1455963,-13.580528,16.132205,0.48136618,9.8914113,20.782093,2.0982386,-2.8912478,13.54485,-8.2507613,-1.7105154,20.423766,2.2205239,-13.461518,36.865263,-1.5868843,4.3577179,29.275282,11.58152,12.883844,29.503571,1.1090807,10.698126,12.767368,8.8457269,-8.1294813,21.013026
180.2,1.2426045,-14.975325,38.15118,1.2610754,17.460207,28.922329,10.145798,-13.701081,14.70002,-17.440279,-3.6390964,26.238366,0.23248261,-2.4607769,23.378651,-0.98211956,0.97179042,17.173208,6.9608639,3.7860626,29.183987,3.4195852,20.85126,37.132085,11.386491,-11.515278,31.734656
180.4,-0.74627466,-1.7023517,23.94625,1.2463481,8.0554129,29.639773,5.2233282,-11.775347,39.635161,-9.2652414,-0.24276145,31.552528,1.6063237,-4.5908939,14.427689,-4.7823101,3.609007,10.888269,5.1680135,6.3830367,20.77246,1.3126246,2.6906916,27.055246,4.6304606,-5.2114115,27.226639
180.6,0.44047176,-1.0972939,14.075963,0.51917868,7.8333101,20.878106,-0.3037079,-2.3018185,22.793049,-6.2825954,-1.0985243,21.414531,6.6226151,-18.705123,19.06273,-19.21522,15.648177,24.799672,10.661542,13.829852,25.579052,1.629245,1.8168581,15.900572,7.0667702,-6.5860244,20.229091
180.8,2.7781373,-5.6200382,9.0593121,0.96757709,17.209843,24.759325,-1.6637669,-6.1014548,14.424343,-15.152181,-3.5276853,21.333081,0.40886786,-9.8189261,36.60664,-1.010817,6.2037348,33.041504,8.6948228,4.5324219,31.888983,7.3158852,8.1727777,12.044011,12.894042,-12.409801,28.767388
181,10.041972,-24.498783,27.189841,1.5716629,10.191043,32.392962,-6.121913,-21.170155,24.061049,-12.963467,-0.88787771,34.285236,-0.50582145,-1.0298305,21.040407,2.3828685,3.143448,19.206761,4.4086139,4.6073841,21.842299,15.044118,14.745545,38.161777,5.1763608,-6.1034022,29.891315
181.2,-4.1198758,-4.1051594,31.958607,0.53354884,6.0680852,22.150269,-3.927158,-6.1411059,33.533619,-4.9851844,-0.4823296,23.72857,-1.861388,-2.2265426,12.536375,8.3185164,10.594552,16.212462,8.6289508,12.413022,21.176961,2.7009538,1.2704206,26.76499,5.3153873,-5.0722805,20.605884
181.4,-5.9956219,0.68445605,19.377253,0.67139806,14.427004,20.481562,-0.40226541,-0.37891074,19.352259,-10.662587,-2.5621007,18.070633,-9.7161178,-11.750968,12.34076,12.721635,10.832799,37.237955,11.173287,7.4932199,34.180768,3.8193803,0.79992421,16.004364,12.6399,-11.695355,23.817362
181.6,-17.157963,2.2816566,21.311697,1.7591383,14.2276,34.335282,-0.57481065,-0.25718463,11.358038,-18.332993,-2.9688714,32.714391,-11.981766,-9.1672776,41.224008,2.4341601,1.0196006,25.071387,4.2271594,3.0269258,24.118774,15.624375,3.2923795,15.800635,6.9557892,-8.1102446,33.069405
181.8,-10.027449,5.4459641,34.935108,0.68553406,5.0605283,24.687729,-3.5162566,-1.5943369,6.9406468,-5.3763645,0.15807912,27.856778,-3.1997022,0.14437283,23.89347,1.7782583,2.1593416,14.956874,6.0760748,8.9992408,18.330645,13.833602,1.1634063,38.743205,3.8433373,-3.9068872,22.247509
